SalePrice,Foundation,GrLivArea,MSSubClass,TotalBsmtSF,YrSold,YearBuilt,BedroomAbvGr,OverallQual,OverallCond,Neighborhood,Functional,KitchenAbvGr,TotRmsAbvGrd,GarageCars,Yrowned
241000,PConc,1550,60,1092.0,2009,2006,2,7,5,Somerst,0,1,7,2.0,3
264500,PConc,1836,20,1836.0,2009,2008,3,8,5,Somerst,0,1,8,2.0,1
291000,PConc,1662,20,1652.0,2009,2006,3,7,5,Somerst,0,1,8,3.0,3
263000,PConc,2094,60,912.0,2009,2003,4,7,5,Somerst,0,1,8,2.0,6
185000,PConc,1221,20,1221.0,2009,2004,2,7,5,Somerst,0,1,6,2.0,5
234500,PConc,1553,20,1553.0,2009,2003,3,7,5,Somerst,0,1,6,2.0,6
209000,PConc,1653,60,812.0,2009,2003,3,7,5,Somerst,0,1,6,2.0,6
275000,CBlock,2014,20,2014.0,2009,1980,2,8,8,Veenker,4,1,6,3.0,29
280750,PConc,3005,160,1376.0,2009,2004,3,7,5,Somerst,3,1,9,3.0,5
164500,PConc,1224,160,612.0,2009,2009,2,6,5,Somerst,0,1,4,2.0,0
173733,PConc,1224,160,612.0,2009,2009,2,6,5,Somerst,0,1,4,2.0,0
222000,PConc,1726,120,1726.0,2009,2008,2,6,5,Somerst,0,1,6,2.0,1
195000,PConc,1256,120,1145.0,2009,2008,1,6,5,Somerst,0,1,5,2.0,1
172500,PConc,1471,160,729.0,2009,1999,3,6,5,Somerst,0,1,6,2.0,10
180000,PConc,1512,160,756.0,2009,2000,2,6,5,Somerst,0,1,4,2.0,9
156000,PConc,1452,160,691.0,2009,1999,3,7,5,Somerst,0,1,6,2.0,10
172500,PConc,1739,160,970.0,2009,1999,3,8,5,Somerst,0,1,7,2.0,10
318750,CBlock,1694,20,1694.0,2009,1977,2,8,9,Veenker,0,1,5,2.0,32
241600,CBlock,1740,20,1740.0,2009,1981,2,7,5,Veenker,0,1,7,2.0,28
180500,CBlock,2499,80,392.0,2009,1976,4,8,5,Veenker,0,1,5,2.0,33
154000,CBlock,1556,60,727.0,2009,1968,4,6,6,NWAmes,0,1,8,2.0,41
185000,CBlock,1442,20,1442.0,2009,1970,2,6,6,NWAmes,0,1,6,2.0,39
185750,CBlock,1489,20,1489.0,2009,1968,3,6,7,NWAmes,0,1,7,2.0,41
200000,CBlock,2090,60,1107.0,2009,1973,3,7,6,NWAmes,0,1,7,2.0,36
206000,CBlock,2067,60,752.0,2009,1974,3,7,6,NWAmes,0,1,7,2.0,35
162000,CBlock,1395,60,723.0,2009,1972,3,6,6,NWAmes,0,1,6,2.0,37
256900,PConc,2640,60,932.0,2009,1967,5,6,7,NWAmes,0,1,8,2.0,42
197900,CBlock,1724,80,1680.0,2009,1967,3,6,5,NWAmes,0,1,7,2.0,42
163000,CBlock,1336,20,1288.0,2009,1969,3,5,5,NWAmes,0,1,6,2.0,40
113000,CBlock,1216,20,1216.0,2009,1969,3,6,5,NWAmes,0,1,5,1.0,40
230000,PConc,2288,60,908.0,2009,1977,4,7,7,NWAmes,0,1,8,2.0,32
167900,CBlock,1334,20,1350.0,2009,1977,2,6,5,NWAmes,0,1,6,2.0,32
213250,PConc,1680,20,1650.0,2009,1998,3,7,5,NWAmes,4,1,7,2.0,11
227000,PConc,1665,60,810.0,2009,2001,3,8,6,NWAmes,0,1,6,2.0,8
130000,PConc,864,20,864.0,2009,1967,2,5,6,NAmes,0,1,5,1.0,42
143000,CBlock,1568,20,1568.0,2009,1967,3,5,5,NAmes,0,1,7,2.0,42
117500,CBlock,925,20,925.0,2009,1965,2,5,6,NAmes,0,1,5,1.0,44
168500,CBlock,2061,60,1165.0,2009,1974,4,7,5,NWAmes,0,1,8,2.0,35
172500,CBlock,1320,85,1232.0,2009,1971,3,6,5,NWAmes,0,1,5,2.0,38
161500,CBlock,1342,20,1372.0,2009,1967,3,6,5,NWAmes,0,1,7,2.0,42
141500,CBlock,894,20,894.0,2009,1960,2,4,7,NAmes,0,1,5,2.0,49
118000,CBlock,864,20,864.0,2009,1959,3,5,7,NAmes,0,1,5,1.0,50
127500,CBlock,864,20,864.0,2009,1959,2,6,6,NAmes,0,1,5,1.0,50
140000,CBlock,1362,20,1040.0,2009,1957,3,4,5,NAmes,0,1,6,3.0,52
177625,CBlock,1728,20,1048.0,2009,1956,3,5,6,NAmes,1,1,7,2.0,53
110000,CBlock,1776,90,1584.0,2009,1958,4,5,5,NAmes,0,2,9,3.0,51
167000,CBlock,1516,20,1516.0,2009,1964,3,6,6,NAmes,0,1,6,2.0,45
153000,CBlock,1313,20,1313.0,2009,1961,3,5,6,NAmes,0,1,6,2.0,48
145100,CBlock,1292,20,1292.0,2009,1964,3,5,5,NAmes,0,1,6,2.0,45
154000,CBlock,1154,20,1154.0,2009,1966,3,5,6,NAmes,0,1,6,2.0,43
177500,CBlock,2140,60,744.0,2009,1965,4,5,6,NAmes,0,1,7,2.0,44
158000,CBlock,1445,80,1127.0,2009,1964,3,6,6,NAmes,0,1,7,2.0,45
124500,CBlock,1041,20,1041.0,2009,1959,3,5,6,NAmes,0,1,6,1.0,50
174500,CBlock,1576,80,1208.0,2009,1961,4,6,6,NAmes,0,1,7,2.0,48
122000,CBlock,960,20,960.0,2009,1955,2,5,5,NAmes,0,1,5,1.0,54
149500,CBlock,1505,20,1505.0,2009,1953,2,6,4,NAmes,0,1,6,2.0,56
175000,CBlock,1691,20,1680.0,2009,1967,2,6,5,NAmes,0,1,5,2.0,42
167000,CBlock,1644,20,1416.0,2009,1953,3,6,5,NAmes,0,1,7,2.0,56
128900,CBlock,1050,20,1050.0,2009,1956,2,5,6,NAmes,0,1,5,1.0,53
140000,CBlock,1668,50,856.0,2009,1950,3,6,8,NAmes,2,1,6,1.0,59
147000,CBlock,1113,20,1113.0,2009,1950,3,5,7,NAmes,0,1,5,1.0,59
124000,CBlock,1584,90,1584.0,2009,1967,4,5,5,NAmes,3,2,8,3.0,42
187500,CBlock,1453,20,1453.0,2009,1961,3,6,6,NAmes,0,1,6,2.0,48
159000,CBlock,1394,20,1394.0,2009,1963,3,6,5,NAmes,0,1,6,2.0,46
256000,CBlock,1567,20,1562.0,2009,1966,2,6,8,NAmes,0,1,5,2.0,43
205000,CBlock,1986,60,768.0,2009,1965,3,7,6,NAmes,0,1,7,2.0,44
193500,CBlock,2142,60,896.0,2009,1968,4,6,6,NAmes,0,1,8,1.0,41
110000,CBlock,1392,20,1392.0,2009,1968,2,6,3,NAmes,5,1,5,2.0,41
104900,BrkTil,1738,50,715.0,2009,1920,4,4,4,NAmes,0,1,7,1.0,89
150000,CBlock,1144,20,1169.0,2009,1956,3,5,7,NAmes,0,1,6,1.0,53
156500,CBlock,1478,20,1478.0,2009,1957,3,6,3,NAmes,0,1,6,2.0,52
176000,CBlock,1329,20,1329.0,2009,1960,3,7,6,NAmes,0,1,5,2.0,49
149500,CBlock,988,20,988.0,2009,1959,3,6,8,NAmes,0,1,6,1.0,50
139000,CBlock,1632,20,1240.0,2009,1958,3,6,6,NAmes,1,1,6,1.0,51
155000,CBlock,1215,20,1215.0,2009,1958,3,6,7,NAmes,0,1,6,1.0,51
120000,CBlock,1202,20,1202.0,2009,1956,3,5,5,NAmes,0,1,6,1.0,53
153000,CBlock,1382,20,1382.0,2009,1955,3,5,5,NAmes,0,1,6,1.0,54
144000,CBlock,1200,20,1200.0,2009,1956,3,4,5,NAmes,0,1,6,1.0,53
176000,CBlock,1382,80,1362.0,2009,1962,3,6,5,NAmes,0,1,6,2.0,47
153000,CBlock,1297,20,1297.0,2009,1954,3,5,6,NAmes,0,1,5,2.0,55
135000,PConc,1866,90,1866.0,2009,1958,4,5,4,NAmes,0,2,8,2.0,51
131000,CBlock,1062,20,1062.0,2009,1954,3,6,7,NAmes,0,1,6,1.0,55
123000,PConc,1319,20,608.0,2009,1953,3,5,6,NAmes,2,1,5,1.0,56
126000,CBlock,1112,20,631.0,2009,1951,2,5,5,NAmes,0,1,5,2.0,58
115000,CBlock,1005,20,1005.0,2009,1955,2,4,5,NAmes,0,1,5,2.0,54
164900,CBlock,1363,20,1008.0,2009,1951,2,5,7,NAmes,1,1,6,1.0,58
113000,CBlock,793,30,793.0,2009,1945,2,5,6,NAmes,0,1,4,1.0,64
145500,CBlock,1031,20,1031.0,2009,1952,2,5,8,NAmes,0,1,5,1.0,57
102900,Slab,1210,20,0.0,2009,1953,2,5,5,NAmes,0,1,7,1.0,56
95000,CBlock,1699,190,978.0,2009,1900,3,3,5,OldTown,0,2,7,2.0,109
152500,CBlock,1527,60,699.0,2009,1948,3,7,7,NAmes,0,1,6,2.0,61
129900,CBlock,1200,20,1200.0,2009,1950,3,5,6,NAmes,0,1,6,1.0,59
132000,CBlock,972,20,972.0,2009,1948,2,6,6,NAmes,0,1,5,1.0,61
99900,CBlock,792,20,792.0,2009,1958,2,3,5,OldTown,0,1,4,1.0,51
135000,CBlock,1656,50,660.0,2009,1916,3,5,7,OldTown,2,1,8,1.0,93
149000,BrkTil,1352,60,676.0,2009,1939,4,5,7,OldTown,0,1,7,2.0,70
114000,BrkTil,1039,70,405.0,2009,1900,2,4,8,OldTown,0,1,6,1.0,109
109500,BrkTil,792,30,768.0,2009,1924,2,5,8,OldTown,0,1,5,1.0,85
125000,BrkTil,1078,30,1054.0,2009,1925,3,5,7,OldTown,0,1,6,1.0,84
142900,BrkTil,2377,50,1313.0,2009,1915,3,4,5,OldTown,2,1,8,2.0,94
156500,PConc,1690,70,560.0,2009,1910,4,7,9,OldTown,0,1,5,2.0,99
59000,PConc,599,30,416.0,2009,1940,2,2,5,OldTown,0,1,4,0.0,69
105000,PConc,1374,50,840.0,2009,1920,2,4,6,OldTown,0,1,6,1.0,89
106000,BrkTil,846,30,720.0,2009,1920,2,5,7,OldTown,0,1,4,2.0,89
78500,BrkTil,725,30,630.0,2009,1890,1,3,5,OldTown,0,1,4,1.0,119
190000,CBlock,2544,90,1248.0,2009,1969,6,6,5,NAmes,0,2,12,3.0,40
154000,CBlock,1380,20,1380.0,2009,1963,3,6,7,NAmes,0,1,6,1.0,46
163000,CBlock,1040,20,1040.0,2009,1967,3,6,4,NAmes,1,1,6,2.0,42
200000,CBlock,2634,90,1248.0,2009,1969,6,5,5,NAmes,0,2,12,4.0,40
143500,CBlock,951,20,951.0,2009,1958,2,6,9,NAmes,0,1,6,2.0,51
135000,CBlock,1105,20,1105.0,2009,1957,3,6,6,NAmes,0,1,5,1.0,52
153000,CBlock,1306,20,992.0,2009,1957,2,5,7,NAmes,0,1,5,1.0,52
157500,CBlock,1478,20,1478.0,2009,1960,3,6,5,NAmes,0,1,6,2.0,49
113500,CBlock,1142,20,160.0,2009,1958,2,6,6,NAmes,0,1,5,1.0,51
133000,CBlock,1268,40,832.0,2009,1949,3,5,7,NAmes,0,1,6,1.0,60
92900,Slab,1040,90,0.0,2009,1950,2,3,4,NAmes,0,2,6,2.0,59
128500,CBlock,1133,50,795.0,2009,1950,3,6,5,NAmes,0,1,5,2.0,59
90000,Slab,1040,90,0.0,2009,1949,2,4,5,NAmes,0,2,6,2.0,60
138000,CBlock,1904,50,1208.0,2009,1950,3,5,4,NAmes,1,1,7,1.0,59
128000,CBlock,1041,20,1041.0,2009,1958,3,5,6,NAmes,0,1,6,1.0,51
139000,CBlock,1339,20,1029.0,2009,1958,3,5,6,NAmes,1,1,6,1.0,51
118900,CBlock,732,20,732.0,2009,1952,2,5,7,NAmes,0,1,4,1.0,57
138000,CBlock,1183,80,528.0,2009,1959,3,5,5,NAmes,0,1,6,1.0,50
132500,CBlock,1148,20,1148.0,2009,1959,3,5,5,NAmes,0,1,6,1.0,50
133500,CBlock,1461,50,832.0,2009,1949,4,4,7,NAmes,0,1,6,1.0,60
135000,CBlock,1495,50,864.0,2009,1948,3,6,7,NAmes,0,1,6,2.0,61
144750,CBlock,1806,60,780.0,2009,1964,4,6,5,NAmes,0,1,8,2.0,45
145000,CBlock,941,90,941.0,2009,1978,2,5,7,NAmes,0,1,4,2.0,31
127000,CBlock,1045,20,1045.0,2009,1963,3,6,6,NAmes,0,1,6,1.0,46
109500,CBlock,894,20,894.0,2009,1962,2,5,5,NAmes,0,1,5,1.0,47
115000,CBlock,1224,50,818.0,2009,1926,3,6,8,OldTown,0,1,5,1.0,83
110000,PConc,1230,50,440.0,2009,1910,2,5,6,OldTown,0,1,5,2.0,99
128900,PConc,1378,50,901.0,2009,1935,3,6,8,OldTown,0,1,6,1.0,74
103500,CBlock,1944,90,972.0,2009,1910,4,6,5,OldTown,0,2,12,2.0,99
66500,CBlock,1131,50,676.0,2009,1941,3,5,6,OldTown,0,1,5,1.0,68
130000,CBlock,1306,50,240.0,2009,1910,3,5,8,OldTown,0,1,6,2.0,99
129000,CBlock,1464,70,504.0,2009,1910,3,5,8,OldTown,0,1,7,0.0,99
150000,BrkTil,1558,70,690.0,2009,1939,3,5,6,OldTown,0,1,7,2.0,70
107500,Stone,2372,70,994.0,2009,1892,4,5,4,OldTown,2,2,11,1.0,117
94550,BrkTil,1701,190,600.0,2009,1920,4,4,6,OldTown,0,2,8,0.0,89
124500,CBlock,1960,90,960.0,2009,1952,4,5,5,OldTown,0,2,10,2.0,57
135000,CBlock,1389,60,651.0,2009,1946,3,7,8,OldTown,0,1,6,1.0,63
103000,BrkTil,1447,50,801.0,2009,1910,3,5,5,OldTown,0,1,6,0.0,99
93000,CBlock,936,20,936.0,2009,1953,2,4,4,OldTown,2,1,4,2.0,56
129500,CBlock,1328,50,768.0,2009,1950,3,5,7,OldTown,0,1,6,1.0,59
93000,CBlock,1387,190,811.0,2009,1954,3,5,4,OldTown,0,2,7,1.0,55
80000,BrkTil,861,30,861.0,2009,1920,2,4,6,OldTown,0,1,5,2.0,89
45000,BrkTil,612,30,0.0,2009,1940,1,2,4,OldTown,0,1,4,1.0,69
37900,BrkTil,968,50,600.0,2009,1910,2,3,6,OldTown,0,1,6,0.0,99
91300,BrkTil,886,30,190.0,2009,1938,2,5,8,OldTown,0,1,4,1.0,71
99500,PConc,792,30,624.0,2009,1923,2,5,8,OldTown,0,1,5,1.0,86
113000,BrkTil,1452,190,736.0,2009,1920,2,4,5,OldTown,0,3,8,0.0,89
87500,BrkTil,1510,70,677.0,2009,1910,3,4,4,OldTown,0,1,7,2.0,99
110000,CBlock,1284,50,720.0,2009,1947,2,5,7,OldTown,0,1,5,1.0,62
106000,PConc,2138,75,849.0,2009,1898,2,5,5,OldTown,0,3,11,2.0,111
265979,Stone,2640,70,1240.0,2009,1880,4,7,7,OldTown,0,1,8,4.0,129
160000,BrkTil,2007,70,917.0,2009,1900,3,6,7,OldTown,0,1,8,1.0,109
119000,BrkTil,1288,70,624.0,2009,1917,3,6,7,OldTown,0,1,5,1.0,92
168000,BrkTil,1742,70,916.0,2009,1882,4,8,9,OldTown,0,1,8,2.0,127
58500,BrkTil,816,30,624.0,2009,1910,2,4,3,OldTown,0,1,5,0.0,99
143000,PConc,1482,70,650.0,2009,1920,3,7,9,OldTown,0,1,7,2.0,89
85000,BrkTil,1022,30,1022.0,2009,1910,2,5,4,OldTown,5,1,4,1.0,99
124900,BrkTil,1869,50,1088.0,2009,1890,2,5,6,OldTown,0,1,7,2.0,119
119000,BrkTil,1480,50,972.0,2009,1920,3,6,6,OldTown,0,1,6,1.0,89
146500,PConc,1521,70,741.0,2009,1910,4,6,7,OldTown,0,1,8,3.0,99
155000,PConc,1768,70,1048.0,2009,1915,3,6,6,OldTown,0,1,8,2.0,94
155000,PConc,1826,70,910.0,2009,1915,4,7,8,OldTown,2,1,7,1.0,94
179900,BrkTil,1944,70,672.0,2009,1915,3,7,8,OldTown,2,1,8,1.0,94
104000,CBlock,2229,75,755.0,2009,1912,5,6,6,OldTown,0,1,8,0.0,97
62500,BrkTil,2128,90,1040.0,2009,1922,4,5,1,OldTown,6,2,11,0.0,87
123000,BrkTil,1427,70,483.0,2009,1915,3,6,7,OldTown,0,1,7,1.0,94
97500,BrkTil,1864,190,1020.0,2009,1902,6,7,5,OldTown,0,1,9,0.0,107
165000,CBlock,2071,80,825.0,2009,1956,4,5,5,ClearCr,0,1,9,1.0,53
161500,CBlock,1788,50,1104.0,2009,1957,5,4,5,ClearCr,2,1,8,1.0,52
143000,CBlock,1473,20,1437.0,2009,1968,1,5,8,ClearCr,0,1,5,1.0,41
190000,CBlock,1867,20,1617.0,2009,1955,2,5,5,ClearCr,0,1,7,1.0,54
233500,PConc,1759,60,1449.0,2009,1992,3,7,5,ClearCr,0,1,7,2.0,17
185000,PConc,2126,60,1013.0,2009,1967,3,5,5,ClearCr,2,1,7,2.0,42
147500,BrkTil,1232,30,816.0,2009,1916,3,6,8,Crawfor,0,1,6,2.0,93
177000,BrkTil,1913,50,896.0,2009,1928,3,6,6,Crawfor,0,1,9,2.0,81
137000,BrkTil,1228,70,600.0,2009,1918,3,7,8,Crawfor,0,1,6,1.0,91
234000,BrkTil,2080,70,1276.0,2009,1926,3,7,9,Crawfor,0,1,9,1.0,83
205000,CBlock,1567,50,840.0,2009,1940,2,5,6,Crawfor,2,1,6,2.0,69
177500,CBlock,1494,70,771.0,2009,1942,3,6,7,Crawfor,0,1,7,1.0,67
160000,BrkTil,1308,50,728.0,2009,1940,2,5,7,Crawfor,2,1,7,1.0,69
155000,CBlock,1273,20,1273.0,2009,1960,2,5,4,Crawfor,0,1,5,1.0,49
163500,BrkTil,964,30,876.0,2009,1921,2,5,7,Crawfor,0,1,5,2.0,88
154900,BrkTil,1343,50,731.0,2009,1921,3,5,6,Crawfor,0,1,7,1.0,88
205000,BrkTil,2480,90,920.0,2009,1940,5,7,6,Crawfor,0,2,13,2.0,69
144800,BrkTil,1112,20,1112.0,2009,1954,2,5,6,Crawfor,0,1,6,1.0,55
174500,CBlock,1564,70,704.0,2009,1941,3,7,7,Crawfor,0,1,7,1.0,68
193000,CBlock,1561,20,1561.0,2009,1960,3,6,6,Crawfor,0,1,6,2.0,49
158000,BrkTil,1523,50,1067.0,2009,1949,3,5,7,Crawfor,5,1,7,1.0,60
158500,CBlock,1152,20,1092.0,2009,1950,3,6,8,Crawfor,0,1,6,1.0,59
224000,PConc,1906,20,1310.0,2009,1954,3,6,5,Crawfor,0,1,6,2.0,55
115000,CBlock,1032,160,516.0,2009,1980,2,6,6,Blueste,0,1,5,2.0,29
137000,CBlock,1229,160,561.0,2009,1980,2,6,6,Blueste,0,1,5,2.0,29
121000,CBlock,1229,160,561.0,2009,1980,2,6,6,Blueste,0,1,5,2.0,29
124000,CBlock,1229,160,561.0,2009,1980,2,6,6,Blueste,0,1,5,2.0,29
208000,CBlock,1982,80,572.0,2009,1986,3,6,6,Crawfor,0,1,6,2.0,23
315000,CBlock,2365,20,1803.0,2009,1971,3,7,9,Crawfor,1,1,7,2.0,38
222000,CBlock,1680,20,880.0,2009,1988,3,6,9,Crawfor,0,1,5,2.0,21
230000,PConc,1648,120,1596.0,2009,2007,2,8,5,Crawfor,0,1,5,2.0,2
251000,PConc,2052,60,1107.0,2009,2000,3,8,5,Mitchel,0,1,7,3.0,9
239686,PConc,2149,50,1434.0,2009,2003,1,7,5,Mitchel,0,1,6,2.0,6
240000,PConc,1710,20,1710.0,2009,2004,3,7,5,Mitchel,0,1,7,2.0,5
215000,PConc,1961,60,804.0,2009,2001,3,6,5,Mitchel,0,1,7,2.0,8
156450,CBlock,926,85,902.0,2009,1977,2,6,6,Mitchel,0,1,5,1.0,32
173000,CBlock,1287,85,957.0,2009,1977,2,6,7,Mitchel,0,1,5,2.0,32
126000,CBlock,1734,90,0.0,2009,1977,4,5,5,Mitchel,0,2,8,2.0,32
173000,PConc,1217,80,1188.0,2009,1990,3,7,5,Mitchel,0,1,6,2.0,19
152000,PConc,1595,20,1582.0,2009,1991,2,5,5,Mitchel,0,1,5,2.0,18
137500,CBlock,1344,20,819.0,2009,1958,3,6,6,Timber,0,1,7,2.0,51
375000,CBlock,2036,20,2136.0,2009,1965,3,7,5,Timber,0,1,8,2.0,44
315500,PConc,1620,20,1620.0,2009,2007,2,9,5,Timber,0,1,6,3.0,2
224500,PConc,1692,60,846.0,2009,2009,3,7,5,Timber,0,1,6,2.0,0
410000,CBlock,2036,20,2190.0,2009,2008,3,9,5,Timber,0,1,9,3.0,1
316500,PConc,1641,20,1641.0,2009,2008,3,9,5,Timber,0,1,7,3.0,1
201000,PConc,1466,20,1466.0,2009,2007,3,8,5,Timber,0,1,7,3.0,2
175000,CBlock,1412,20,1392.0,2009,1988,3,6,5,Timber,0,1,6,2.0,21
204000,PConc,2237,60,712.0,2009,1980,3,6,8,Timber,0,1,7,2.0,29
213500,PConc,1479,80,1645.0,2009,1987,3,7,5,Timber,1,1,7,2.0,22
220000,PConc,1296,20,1267.0,2009,2001,2,8,5,Timber,0,1,6,2.0,8
170000,PConc,2014,60,912.0,2009,2003,3,7,5,Timber,0,1,9,2.0,6
315000,PConc,1838,20,1838.0,2009,2006,2,9,5,Timber,0,1,8,3.0,3
425000,PConc,1978,20,1978.0,2009,2007,2,9,5,Timber,0,1,7,3.0,2
139500,CBlock,1008,20,1008.0,2009,1968,3,5,7,Mitchel,0,1,6,1.0,41
115000,Slab,1771,20,0.0,2009,1960,3,5,4,Mitchel,1,1,9,2.0,49
162000,PConc,1204,120,1204.0,2009,1998,2,6,5,Mitchel,0,1,5,2.0,11
165000,PConc,1224,120,1224.0,2009,1999,2,6,5,Mitchel,0,1,5,2.0,10
130000,CBlock,874,20,864.0,2009,1968,3,5,6,Mitchel,0,1,5,1.0,41
160000,CBlock,1404,20,1188.0,2009,1969,3,5,5,Mitchel,0,1,7,2.0,40
131900,CBlock,796,85,796.0,2009,1972,2,5,8,Mitchel,0,1,4,1.0,37
131250,CBlock,1091,80,384.0,2009,1993,2,6,5,Mitchel,0,1,5,1.0,16
165500,PConc,1110,85,1097.0,2009,1978,1,5,6,Mitchel,0,1,4,2.0,31
112000,CBlock,833,20,833.0,2009,1985,3,5,5,Mitchel,0,1,5,0.0,24
149000,PConc,883,85,828.0,2009,1992,2,5,6,Mitchel,0,1,5,2.0,17
143000,Wood,1362,50,796.0,2009,1993,1,5,5,Mitchel,0,1,5,2.0,16
130000,PConc,1287,60,624.0,2009,1992,3,5,5,Mitchel,0,1,6,2.0,17
196000,PConc,1567,20,1567.0,2009,1977,2,6,5,Mitchel,0,1,5,2.0,32
173000,CBlock,1632,60,784.0,2009,1969,4,5,7,Mitchel,0,1,7,2.0,40
176500,CBlock,1414,20,1184.0,2008,1958,3,6,8,NAmes,1,1,6,2.0,50
237500,CBlock,2117,20,1205.0,2008,1970,4,6,7,NAmes,0,1,7,2.0,38
206900,CBlock,2112,60,952.0,2008,1969,4,6,5,NAmes,0,1,9,2.0,39
187500,PConc,1604,60,926.0,2008,1997,3,6,5,Gilbert,0,1,7,2.0,11
165000,PConc,1470,60,680.0,2008,1995,3,6,5,Gilbert,0,1,7,2.0,13
195500,PConc,1604,60,926.0,2008,1998,3,6,5,Gilbert,0,1,7,2.0,10
192000,PConc,1638,60,943.0,2008,1998,3,6,5,Gilbert,0,1,7,2.0,10
173000,PConc,1636,60,916.0,2008,1996,3,6,5,Gilbert,0,1,7,2.0,12
177900,PConc,1384,20,1348.0,2008,1996,3,5,5,Gilbert,0,1,7,2.0,12
175000,PConc,1446,60,729.0,2008,1996,3,7,5,Gilbert,0,1,6,2.0,12
286000,PConc,1593,120,1593.0,2008,2001,0,8,5,StoneBr,0,1,5,2.0,7
247900,PConc,1682,120,1664.0,2008,1997,1,8,5,StoneBr,1,1,6,2.0,11
180000,PConc,1337,120,1337.0,2008,1993,2,8,5,StoneBr,0,1,5,2.0,15
180000,PConc,1280,120,1280.0,2008,1992,2,8,5,StoneBr,0,1,5,2.0,16
181000,PConc,1604,60,926.0,2008,1997,3,6,5,Gilbert,0,1,7,2.0,11
183000,PConc,1633,60,932.0,2008,1998,3,6,5,Gilbert,0,1,7,2.0,10
188000,PConc,1658,60,773.0,2008,1995,3,6,5,Gilbert,0,1,8,2.0,13
194500,PConc,1895,60,712.0,2008,1994,3,7,5,Gilbert,0,1,7,2.0,14
185000,PConc,1709,60,836.0,2008,1991,3,6,5,Gilbert,0,1,7,2.0,17
189000,PConc,1228,120,1228.0,2008,1988,2,8,5,StoneBr,0,1,5,2.0,20
188500,PConc,1337,120,1337.0,2008,1989,2,8,5,StoneBr,0,1,5,2.0,19
355000,PConc,2500,60,1168.0,2008,2005,5,8,5,StoneBr,0,1,9,3.0,3
325000,PConc,2504,60,1122.0,2008,2005,4,9,5,StoneBr,0,1,11,3.0,3
387000,PConc,1884,20,1884.0,2008,2004,2,9,5,StoneBr,0,1,7,3.0,4
115000,CBlock,1474,20,1632.0,2008,1952,3,6,2,Gilbert,2,1,7,2.0,56
334000,PConc,1710,120,1710.0,2008,2007,2,9,5,StoneBr,0,1,6,2.0,1
133000,CBlock,1488,20,1488.0,2008,1950,3,6,5,Gilbert,0,1,6,2.0,58
215000,CBlock,2093,60,791.0,2008,1986,3,7,6,NWAmes,0,1,7,2.0,22
226500,CBlock,1688,20,1675.0,2008,1988,2,7,6,NWAmes,0,1,6,2.0,20
175500,CBlock,1422,20,1422.0,2008,1981,3,6,6,NWAmes,0,1,7,2.0,27
181900,CBlock,1260,20,1260.0,2008,1983,3,7,7,NWAmes,0,1,6,2.0,25
235000,CBlock,2064,20,2048.0,2008,1978,3,7,5,NWAmes,0,1,7,2.0,30
220000,CBlock,1782,20,1782.0,2008,1979,3,7,5,NWAmes,0,1,6,2.0,29
272000,CBlock,2872,60,1330.0,2008,1977,4,6,7,NWAmes,0,1,11,2.0,31
161000,PConc,1211,20,1211.0,2008,1976,3,6,5,NWAmes,0,1,6,2.0,32
175000,PConc,1126,20,1126.0,2008,1977,3,5,6,NWAmes,0,1,6,2.0,31
185000,CBlock,2044,60,738.0,2008,1980,3,7,6,NWAmes,1,1,7,2.0,28
146900,CBlock,1308,60,720.0,2008,1969,3,5,6,NWAmes,0,1,7,2.0,39
292500,PConc,2840,60,1420.0,2008,1978,4,7,7,NWAmes,2,1,8,4.0,30
180000,CBlock,1523,20,1193.0,2008,1976,3,6,5,NWAmes,0,1,7,2.0,32
159900,CBlock,1444,20,1444.0,2008,1976,2,6,5,NWAmes,0,1,5,2.0,32
205000,CBlock,1964,60,803.0,2008,1976,4,7,6,NWAmes,0,1,8,2.0,32
157000,CBlock,1178,20,1176.0,2008,1973,3,5,6,NWAmes,0,1,5,2.0,35
306000,PConc,2340,60,1236.0,2008,1996,4,8,5,NWAmes,0,1,9,3.0,12
133000,CBlock,1792,90,896.0,2008,1974,4,5,5,NAmes,0,2,8,2.0,34
151000,CBlock,1054,20,1054.0,2008,1969,3,6,8,NAmes,0,1,6,2.0,39
111900,CBlock,936,20,936.0,2008,1969,2,4,6,NAmes,0,1,4,1.0,39
123000,CBlock,864,20,864.0,2008,1971,3,5,5,NAmes,0,1,5,2.0,37
111250,CBlock,864,20,864.0,2008,1972,3,4,5,NAmes,0,1,5,2.0,36
181000,PConc,1337,120,1405.0,2008,1998,2,6,5,NAmes,0,1,5,2.0,10
103400,CBlock,987,160,483.0,2008,1973,2,6,5,BrDale,0,1,5,1.0,35
100000,CBlock,987,160,483.0,2008,1973,2,6,5,BrDale,0,1,5,1.0,35
100500,CBlock,987,160,483.0,2008,1972,2,6,6,BrDale,0,1,5,1.0,36
106000,CBlock,987,160,483.0,2008,1970,2,6,6,BrDale,0,1,5,1.0,38
85400,CBlock,987,160,483.0,2008,1971,2,6,5,BrDale,0,1,4,1.0,37
89500,CBlock,987,160,483.0,2008,1971,2,6,3,BrDale,0,1,5,1.0,37
111750,CBlock,1302,160,630.0,2008,1972,3,5,5,BrDale,0,1,6,1.0,36
