SalePrice,Foundation,GrLivArea,MSSubClass,TotalBsmtSF,YrSold,YearBuilt,BedroomAbvGr,OverallQual,OverallCond,Neighborhood,Functional,KitchenAbvGr,TotRmsAbvGrd,GarageCars,Yrowned
179000,CBlock,1200,90,1200.0,2009,1987,3,5,5,Edwards,0,1,5,0.0,22
179000,CBlock,1200,90,1200.0,2009,1987,3,5,5,Edwards,0,1,5,0.0,22
159900,PConc,1152,90,1152.0,2009,1978,2,5,5,Edwards,0,2,6,1.0,31
61000,BrkTil,904,30,683.0,2009,1922,1,1,1,Edwards,4,1,4,0.0,87
103600,BrkTil,1369,70,672.0,2009,1925,3,6,6,Edwards,0,1,6,1.0,84
63000,PConc,1112,50,585.0,2009,1934,4,5,3,Edwards,0,1,6,1.0,75
175000,CBlock,1464,80,520.0,2009,1963,3,5,6,Sawyer,2,1,6,2.0,46
139000,PConc,1121,20,1121.0,2009,1963,3,5,6,Sawyer,0,1,5,2.0,46
172500,CBlock,1683,60,918.0,2009,1978,3,6,5,Sawyer,0,1,7,2.0,31
113500,CBlock,1052,20,1052.0,2009,1967,3,5,6,Sawyer,0,1,6,1.0,42
130000,PConc,899,20,864.0,2009,1967,3,5,7,Sawyer,0,1,5,1.0,42
149900,CBlock,1034,85,456.0,2009,1978,3,6,5,Sawyer,0,1,5,2.0,31
134900,CBlock,858,85,858.0,2009,1982,2,5,5,Sawyer,0,1,5,2.0,27
137000,CBlock,860,85,840.0,2009,1982,2,5,6,Sawyer,0,1,4,2.0,27
139000,CBlock,1092,20,1092.0,2009,1962,3,5,5,Sawyer,0,1,6,1.0,47
165000,CBlock,1774,80,552.0,2009,1961,4,5,5,Sawyer,0,1,8,1.0,48
148000,CBlock,1138,80,1138.0,2009,1960,3,6,5,Sawyer,0,1,6,2.0,49
63900,Slab,660,20,0.0,2009,1947,2,2,2,Sawyer,2,1,5,0.0,62
135000,CBlock,1229,20,1134.0,2009,1956,3,4,6,Edwards,0,1,6,1.0,53
82500,CBlock,861,30,861.0,2009,1940,1,4,5,Edwards,0,1,4,2.0,69
139600,Slab,1733,20,0.0,2009,1955,4,3,5,Edwards,2,1,8,2.0,54
122000,CBlock,1383,20,0.0,2009,1954,2,4,5,Edwards,3,1,6,2.0,55
127500,CBlock,1689,20,1436.0,2009,1956,3,6,5,Edwards,0,1,7,2.0,53
121500,CBlock,1073,20,1073.0,2009,1956,2,5,5,Edwards,0,1,5,1.0,53
60000,CBlock,1276,20,1276.0,2009,1958,3,5,3,Edwards,3,1,5,1.0,51
154400,CBlock,1639,60,747.0,2009,1946,3,6,7,Edwards,0,1,6,1.0,63
113000,CBlock,672,30,672.0,2009,1941,2,4,6,Edwards,0,1,4,1.0,68
125000,CBlock,1089,20,1089.0,2009,1954,3,5,6,Edwards,0,1,5,1.0,55
84000,Slab,845,20,0.0,2009,1957,3,4,3,Edwards,0,1,5,1.0,52
139500,CBlock,1049,120,1049.0,2009,1984,2,5,5,Edwards,0,1,5,1.0,25
131000,CBlock,1716,50,768.0,2009,1949,3,5,4,Edwards,2,1,8,1.0,60
105000,BrkTil,1258,50,560.0,2009,1939,2,6,5,Edwards,0,1,6,1.0,70
108000,CBlock,1510,70,755.0,2009,1940,4,4,5,Edwards,0,1,7,1.0,69
162000,PConc,1061,80,1054.0,2009,1990,1,7,6,SawyerW,0,1,4,2.0,19
156500,CBlock,1338,80,520.0,2009,1983,2,6,5,SawyerW,2,1,5,2.0,26
316600,CBlock,2132,50,1496.0,2009,1983,1,8,8,SawyerW,2,1,5,2.0,26
271900,CBlock,2196,20,2158.0,2009,1990,3,7,7,SawyerW,0,1,7,3.0,19
213000,PConc,1775,60,740.0,2009,1993,3,7,5,SawyerW,0,1,7,2.0,16
239900,PConc,1879,60,1079.0,2009,1993,3,7,5,SawyerW,0,1,8,2.0,16
239500,PConc,2020,60,1128.0,2009,1995,3,8,5,SawyerW,0,1,8,2.0,14
131000,PConc,2016,70,0.0,2009,1880,4,5,7,SawyerW,3,1,7,2.0,129
118964,Slab,1535,90,0.0,2009,1979,4,5,5,SawyerW,0,2,8,2.0,30
153337,CBlock,1224,90,1086.0,2009,1979,2,5,5,SawyerW,0,2,6,2.0,30
147983,Slab,2228,90,0.0,2009,1979,6,5,5,SawyerW,0,2,8,2.0,30
118858,Slab,1535,90,0.0,2009,1979,4,5,5,SawyerW,0,2,8,2.0,30
118858,Slab,1535,90,0.0,2009,1979,4,5,5,SawyerW,0,2,8,2.0,30
142953,Slab,2240,90,0.0,2009,1979,6,5,5,SawyerW,0,2,12,2.0,30
148325,CBlock,1229,90,1094.0,2009,1979,2,5,5,SawyerW,0,2,6,2.0,30
113722,Slab,1513,90,0.0,2009,1979,4,5,5,SawyerW,0,2,8,2.0,30
269500,PConc,2787,90,1168.0,2009,2000,6,7,5,SawyerW,0,2,8,4.0,9
269500,PConc,2787,90,1168.0,2009,2000,6,7,5,SawyerW,0,2,8,4.0,9
269500,PConc,2787,90,1168.0,2009,2000,6,7,5,SawyerW,0,2,8,4.0,9
323262,PConc,1680,20,1555.0,2009,2009,1,9,5,CollgCr,0,1,8,3.0,0
297000,PConc,1718,20,1705.0,2009,2007,3,8,5,CollgCr,0,1,7,3.0,2
295493,PConc,1630,20,1622.0,2009,2008,3,8,5,CollgCr,0,1,8,3.0,1
332000,PConc,1720,20,1720.0,2009,2008,3,9,5,CollgCr,0,1,8,3.0,1
239900,PConc,1468,20,1468.0,2009,2008,3,8,5,CollgCr,0,1,6,3.0,1
212000,PConc,1768,60,866.0,2009,2007,3,8,5,CollgCr,0,1,7,2.0,2
272500,PConc,1838,20,1838.0,2009,2007,3,8,5,CollgCr,0,1,7,2.0,2
239000,PConc,1800,20,1800.0,2009,2007,2,9,5,CollgCr,0,1,7,2.0,2
220000,PConc,1604,20,1604.0,2009,2006,3,7,5,CollgCr,0,1,8,2.0,3
200000,PConc,1290,20,1282.0,2009,2007,2,7,5,CollgCr,0,1,6,2.0,2
221800,PConc,1254,20,1254.0,2009,2008,2,8,5,CollgCr,0,1,5,3.0,1
194500,PConc,1232,20,1232.0,2009,2007,2,7,5,CollgCr,0,1,6,2.0,2
237000,PConc,1498,20,1498.0,2009,2005,3,8,5,CollgCr,0,1,7,3.0,4
173000,PConc,1422,60,704.0,2009,2005,3,6,5,CollgCr,0,1,7,2.0,4
275000,PConc,1644,80,1518.0,2009,1989,2,7,5,SawyerW,0,1,5,2.0,20
152000,PConc,1040,20,1040.0,2009,1996,3,5,5,CollgCr,0,1,6,2.0,13
143000,PConc,990,20,990.0,2009,1994,3,5,7,CollgCr,0,1,5,1.0,15
231500,PConc,1764,60,928.0,2009,1997,3,6,5,CollgCr,0,1,7,2.0,12
212000,PConc,1661,60,799.0,2009,1996,3,7,6,CollgCr,0,1,6,2.0,13
207000,PConc,1463,20,1463.0,2009,1998,3,7,5,CollgCr,0,1,5,2.0,11
145000,PConc,1097,20,1097.0,2009,1994,3,5,5,CollgCr,0,1,6,2.0,15
138000,PConc,990,20,990.0,2009,1994,3,5,5,CollgCr,0,1,5,2.0,15
197900,PConc,1779,60,866.0,2009,1998,3,7,5,CollgCr,0,1,6,2.0,11
204000,PConc,1501,20,1490.0,2009,1999,3,7,5,CollgCr,0,1,6,2.0,10
192000,PConc,1431,20,1431.0,2009,1999,3,7,5,CollgCr,0,1,6,2.0,10
200000,PConc,1772,60,928.0,2009,1998,3,6,5,CollgCr,0,1,7,2.0,11
195000,PConc,1660,60,831.0,2009,2002,3,7,5,CollgCr,0,1,7,2.0,7
227000,PConc,1573,20,1573.0,2009,2002,3,7,5,CollgCr,0,1,6,2.0,7
230000,PConc,1840,60,944.0,2009,2001,3,7,5,CollgCr,0,1,6,2.0,8
187100,PConc,1430,20,1413.0,2009,2001,3,7,5,CollgCr,0,1,6,2.0,8
203000,PConc,1444,20,1431.0,2009,2002,3,7,5,CollgCr,0,1,6,2.0,7
201000,PConc,1492,20,1492.0,2009,2001,3,7,5,CollgCr,0,1,6,2.0,8
124000,CBlock,1040,20,1040.0,2009,1978,3,5,5,CollgCr,0,1,5,0.0,31
140000,BrkTil,907,20,907.0,2009,1978,3,5,5,CollgCr,0,1,5,1.0,31
134900,CBlock,914,20,914.0,2009,1979,2,5,7,CollgCr,0,1,5,2.0,30
150500,CBlock,1040,20,1040.0,2009,1977,3,5,7,CollgCr,0,1,5,2.0,32
136500,CBlock,864,20,864.0,2009,1978,3,5,8,CollgCr,0,1,6,1.0,31
143500,CBlock,1268,20,1268.0,2009,1977,3,5,7,CollgCr,0,1,5,1.0,32
133500,CBlock,864,20,864.0,2009,1972,3,5,6,CollgCr,0,1,5,1.0,37
123000,CBlock,894,20,894.0,2009,1972,2,5,5,CollgCr,0,1,6,2.0,37
133900,CBlock,768,85,768.0,2009,1972,2,5,8,CollgCr,0,1,5,1.0,37
133000,CBlock,768,85,768.0,2009,1972,2,5,7,CollgCr,0,1,5,2.0,37
250000,PConc,1611,20,1569.0,2009,2002,3,7,5,CollgCr,0,1,6,3.0,7
254750,PConc,2184,60,1068.0,2009,2003,4,8,5,CollgCr,0,1,8,2.0,6
236500,PConc,1788,20,1753.0,2009,2001,3,8,5,CollgCr,0,1,7,2.0,8
261500,PConc,1872,60,1299.0,2009,2001,3,8,5,CollgCr,0,1,7,2.0,8
313000,PConc,2153,60,1440.0,2009,2000,3,9,5,CollgCr,0,1,8,3.0,9
198500,PConc,1725,60,840.0,2009,2002,3,7,5,CollgCr,0,1,6,2.0,7
211000,PConc,1870,60,944.0,2009,2001,3,7,5,CollgCr,0,1,6,2.0,8
220000,PConc,1513,20,1462.0,2009,1999,2,8,5,CollgCr,0,1,5,2.0,10
203000,PConc,1504,20,1504.0,2009,1996,3,7,5,CollgCr,0,1,6,2.0,13
279500,PConc,1828,20,1822.0,2009,2002,3,8,5,CollgCr,0,1,7,2.0,7
210000,PConc,1417,20,1417.0,2009,1997,3,7,5,CollgCr,0,1,7,2.0,12
219500,PConc,2034,60,1057.0,2009,1997,3,7,5,CollgCr,0,1,8,2.0,12
191000,PConc,1716,60,880.0,2009,1996,2,7,5,CollgCr,0,1,7,2.0,13
178000,PConc,1212,20,1212.0,2009,2001,3,7,5,CollgCr,0,1,6,2.0,8
213000,PConc,1630,20,1630.0,2009,2000,3,7,5,CollgCr,0,1,6,2.0,9
144000,PConc,848,120,848.0,2009,2003,1,6,5,CollgCr,0,1,4,2.0,6
140000,PConc,848,120,848.0,2009,2003,1,6,5,CollgCr,0,1,4,2.0,6
293200,PConc,1602,20,1578.0,2009,2007,3,8,5,CollgCr,0,1,7,3.0,2
190000,PConc,1728,60,864.0,2009,2004,3,7,5,CollgCr,0,1,7,2.0,5
190000,PConc,1500,20,1500.0,2009,2004,3,7,5,CollgCr,0,1,6,2.0,5
173500,PConc,1476,60,738.0,2009,2005,3,6,5,CollgCr,0,1,7,2.0,4
170000,PConc,1396,60,608.0,2009,2007,3,6,5,CollgCr,0,1,6,2.0,2
108000,CBlock,1126,20,0.0,2009,1949,2,4,5,Edwards,0,1,5,2.0,60
167000,PConc,1486,20,1486.0,2009,1964,3,5,7,Edwards,0,1,7,2.0,45
100000,CBlock,816,20,816.0,2009,1938,2,4,6,Edwards,0,1,3,1.0,71
198500,Slab,1922,85,0.0,2009,2003,4,7,5,Edwards,0,1,7,2.0,6
159500,CBlock,1426,60,690.0,2009,1977,3,6,6,Edwards,0,1,6,2.0,32
127000,CBlock,1149,20,1014.0,2009,1960,3,4,6,Edwards,1,1,7,1.0,49
125000,CBlock,1125,80,1041.0,2009,1976,3,6,6,Edwards,0,1,6,1.0,33
320000,PConc,1698,20,1698.0,2009,2007,3,9,5,Edwards,0,1,8,3.0,2
145500,Wood,1072,180,547.0,2009,2005,2,6,5,Edwards,0,1,5,2.0,4
118000,CBlock,698,20,698.0,2009,1947,2,5,9,Edwards,0,1,4,0.0,62
85000,CBlock,876,20,876.0,2009,1959,3,4,5,Edwards,0,1,5,1.0,50
120000,CBlock,1368,20,1078.0,2009,1950,3,5,5,Edwards,1,1,6,1.0,59
98000,Slab,1529,50,0.0,2009,1945,4,4,3,Edwards,3,1,9,1.0,64
99900,PConc,864,30,864.0,2009,1922,2,5,8,Edwards,0,1,4,0.0,87
82000,Slab,944,20,0.0,2009,1952,2,3,3,Edwards,1,1,4,2.0,57
119900,CBlock,1678,90,1678.0,2009,1959,6,5,5,Edwards,0,2,10,0.0,50
103500,CBlock,1560,20,1150.0,2009,1956,2,5,5,Edwards,1,1,7,1.0,53
112000,CBlock,960,20,672.0,2009,1956,3,4,3,Edwards,0,1,5,1.0,53
110000,BrkTil,1196,50,684.0,2009,1920,3,6,8,Edwards,0,1,7,2.0,89
122000,CBlock,1298,50,720.0,2009,1941,3,5,6,Edwards,0,1,6,1.0,68
117000,CBlock,1604,50,984.0,2009,1941,3,5,5,Edwards,2,1,6,2.0,68
160000,PConc,1268,50,832.0,2009,1938,3,5,4,SWISU,0,1,7,1.0,71
159434,BrkTil,1520,50,793.0,2009,1932,3,5,5,SWISU,0,1,6,1.0,77
60000,CBlock,438,30,290.0,2009,1920,1,2,5,SWISU,0,1,3,1.0,89
139500,BrkTil,1489,50,778.0,2009,1940,3,6,7,SWISU,0,1,7,1.0,69
197000,BrkTil,3082,75,824.0,2009,1920,5,7,3,SWISU,0,1,12,2.0,89
105000,BrkTil,1242,70,583.0,2009,1935,3,6,6,SWISU,0,1,6,1.0,74
135000,BrkTil,1981,50,1122.0,2009,1928,4,4,3,SWISU,2,1,7,2.0,81
137450,BrkTil,1608,50,976.0,2009,1925,3,6,6,SWISU,0,1,7,1.0,84
155000,PConc,1135,70,560.0,2009,1936,3,7,9,SWISU,0,1,6,2.0,73
145000,BrkTil,1477,50,861.0,2009,1928,3,7,7,SWISU,0,1,6,1.0,81
147000,CBlock,1344,70,672.0,2009,1920,3,5,7,IDOTRR,0,1,6,1.0,89
123000,BrkTil,2168,70,760.0,2009,1900,5,5,6,IDOTRR,0,1,11,2.0,109
78000,PConc,1192,70,596.0,2009,1920,3,5,5,IDOTRR,0,1,6,1.0,89
85000,CBlock,1526,50,1013.0,2009,1915,2,3,2,IDOTRR,0,1,6,0.0,94
75000,BrkTil,572,30,572.0,2009,1925,2,4,6,IDOTRR,0,1,4,1.0,84
57625,CBlock,810,30,0.0,2009,1910,1,2,4,IDOTRR,1,1,4,1.0,99
91000,CBlock,988,180,462.0,2009,1973,2,4,5,MeadowV,0,1,5,1.0,36
86000,CBlock,630,180,630.0,2009,1970,1,4,8,MeadowV,0,1,3,1.0,39
80000,CBlock,630,180,630.0,2009,1970,1,4,4,MeadowV,0,1,3,1.0,39
97000,CBlock,1344,160,546.0,2009,1970,3,4,6,MeadowV,0,1,6,0.0,39
88000,CBlock,1092,160,546.0,2009,1970,3,4,4,MeadowV,0,1,6,1.0,39
140000,CBlock,1069,120,1069.0,2008,1977,2,6,6,NPkVill,0,1,4,2.0,31
143000,CBlock,1456,160,855.0,2008,1975,4,6,6,NPkVill,0,1,7,2.0,33
148500,CBlock,1055,120,1055.0,2008,1977,2,7,6,NPkVill,0,1,4,2.0,31
394617,PConc,1932,20,1932.0,2008,2008,2,8,5,NridgHt,0,1,7,3.0,0
426000,PConc,2332,60,1682.0,2008,2007,3,10,5,NridgHt,0,1,9,3.0,1
385000,PConc,2084,20,2078.0,2008,2007,2,10,5,NridgHt,0,1,7,3.0,1
446261,PConc,2713,60,1452.0,2008,2008,3,9,5,NridgHt,0,1,11,3.0,0
317500,PConc,1582,20,1582.0,2008,2007,3,8,5,NridgHt,0,1,7,3.0,1
372402,PConc,1710,20,1710.0,2008,2007,2,8,5,NridgHt,0,1,6,3.0,1
417500,PConc,2464,20,2418.0,2008,2007,4,8,5,NridgHt,0,1,9,3.0,1
383000,PConc,1950,20,1950.0,2008,2007,2,9,5,NridgHt,0,1,7,3.0,1
390000,PConc,2748,60,1850.0,2008,2006,4,9,5,NridgHt,0,1,9,3.0,2
460000,PConc,2790,60,1620.0,2008,2005,4,10,5,NridgHt,0,1,10,4.0,3
379000,PConc,2331,60,1414.0,2008,2005,3,9,5,NridgHt,0,1,9,3.0,3
250000,PConc,2088,60,948.0,2008,2007,4,8,5,NridgHt,0,1,10,3.0,1
316000,PConc,2332,60,1148.0,2008,2004,4,8,5,NridgHt,0,1,9,3.0,4
615000,PConc,2470,20,2535.0,2008,2003,1,10,5,NridgHt,0,1,7,3.0,5
412500,PConc,2668,60,1572.0,2008,2003,3,9,5,NridgHt,0,1,10,3.0,5
284000,PConc,2046,60,998.0,2008,2003,3,7,5,NridgHt,0,1,8,3.0,5
284000,PConc,1575,20,1603.0,2008,2003,2,8,5,NridgHt,0,1,7,3.0,5
421250,PConc,2649,60,1479.0,2008,2001,4,8,5,NridgHt,0,1,10,3.0,7
370000,PConc,2690,60,1765.0,2008,2003,4,8,5,NridgHt,0,1,9,3.0,5
336860,PConc,1866,120,1858.0,2008,2008,2,9,5,NridgHt,0,1,7,3.0,0
367294,PConc,1702,120,1702.0,2008,2008,1,9,5,NridgHt,0,1,7,3.0,0
192000,PConc,1367,120,1367.0,2008,2005,2,7,5,NridgHt,0,1,6,2.0,3
274000,PConc,1518,120,1518.0,2008,2003,1,8,5,NridgHt,0,1,6,2.0,5
266000,PConc,1684,120,1684.0,2008,2005,2,9,5,NridgHt,0,1,6,2.0,3
370967,PConc,1800,120,1800.0,2008,2007,2,9,5,NridgHt,0,1,6,3.0,1
234250,PConc,1342,120,1342.0,2008,2006,2,8,5,NridgHt,0,1,6,2.0,2
219500,PConc,1342,120,1342.0,2008,2006,2,8,5,NridgHt,0,1,6,2.0,2
155000,PConc,1626,160,764.0,2008,2003,2,7,5,NridgHt,0,1,6,2.0,5
154000,PConc,1626,160,764.0,2008,2003,2,7,5,NridgHt,0,1,6,2.0,5
207000,PConc,1358,120,1358.0,2008,2004,2,7,5,NridgHt,0,1,6,2.0,4
195000,PConc,1455,120,1415.0,2008,2003,2,7,5,Blmngtn,0,1,6,3.0,5
219990,PConc,1576,120,1393.0,2008,2004,2,7,5,Blmngtn,0,1,7,3.0,4
191000,PConc,1504,120,1346.0,2008,2005,2,7,5,Blmngtn,0,1,7,2.0,3
159895,PConc,1266,20,1266.0,2008,2007,2,7,5,Blmngtn,0,1,6,2.0,1
187687,PConc,1246,20,1146.0,2008,2007,2,7,5,Blmngtn,0,1,5,2.0,1
217300,PConc,1358,120,1350.0,2008,2007,2,7,6,NridgHt,0,1,6,2.0,1
284500,PConc,2199,75,1173.0,2008,1997,3,8,5,NoRidge,0,1,9,2.0,11
315000,PConc,2630,60,1470.0,2008,1998,4,8,5,NoRidge,0,1,8,3.0,10
250000,PConc,2198,60,1145.0,2008,2000,4,8,5,NoRidge,0,1,9,3.0,8
291000,PConc,2172,60,1519.0,2008,2000,4,9,5,NoRidge,0,1,8,3.0,8
350000,PConc,2006,20,1982.0,2008,1998,2,8,5,NoRidge,0,1,5,3.0,10
279500,PConc,2125,60,1064.0,2008,1996,4,7,5,NoRidge,0,1,12,2.0,12
290000,PConc,2501,60,1242.0,2008,1995,4,8,7,NoRidge,0,1,9,3.0,13
350000,PConc,2113,20,2109.0,2008,1995,2,8,6,NoRidge,0,1,7,3.0,13
341000,PConc,2418,60,1311.0,2008,1993,3,7,5,NoRidge,0,1,9,3.0,15
287500,PConc,2197,60,1080.0,2008,1993,4,7,5,NoRidge,0,1,9,3.0,15
271000,PConc,2127,60,1223.0,2008,1994,3,7,5,NoRidge,0,1,5,2.0,14
301500,PConc,1987,20,1986.0,2008,1994,2,8,5,NoRidge,0,1,7,2.0,14
141000,PConc,1080,20,1080.0,2008,2004,3,7,5,SawyerW,0,1,6,0.0,4
188000,PConc,1696,60,835.0,2008,2003,3,6,5,SawyerW,0,1,7,2.0,5
192500,PConc,1663,60,835.0,2008,2003,3,7,5,SawyerW,0,1,8,2.0,5
146000,PConc,1175,20,1175.0,2008,2005,3,6,5,SawyerW,0,1,6,0.0,3
159000,PConc,1114,20,1114.0,2008,2004,3,5,5,SawyerW,0,1,6,2.0,4
155000,PConc,1114,20,1114.0,2008,2003,3,6,5,SawyerW,0,1,6,2.0,5
173000,PConc,1640,60,798.0,2008,2004,3,6,5,SawyerW,0,1,6,2.0,4
170000,PConc,1162,20,1162.0,2008,2007,3,7,5,SawyerW,0,1,6,2.0,1
182000,PConc,1609,60,754.0,2008,1995,3,6,5,SawyerW,0,1,6,2.0,13
163000,PConc,1680,60,886.0,2008,1993,3,6,5,SawyerW,0,1,7,2.0,15
193500,PConc,1679,20,1408.0,2008,1994,3,6,5,SawyerW,0,1,7,2.0,14
189000,PConc,1657,60,832.0,2008,1994,3,7,5,SawyerW,0,1,6,2.0,14
190500,PConc,1677,60,827.0,2008,2001,3,6,5,SawyerW,0,1,7,2.0,7
175000,PConc,1737,60,836.0,2008,1992,3,7,5,SawyerW,0,1,7,2.0,16
179200,CBlock,1294,20,1278.0,2008,1991,3,6,5,SawyerW,0,1,6,2.0,17
187000,PConc,1710,60,832.0,2008,1993,3,6,5,SawyerW,0,1,7,2.0,15
193000,PConc,1617,120,1604.0,2008,1993,2,6,5,SawyerW,0,1,5,2.0,15
153900,PConc,1199,120,1199.0,2008,1993,2,6,5,SawyerW,0,1,5,2.0,15
128000,PConc,984,20,984.0,2008,1963,3,5,5,Sawyer,0,1,5,1.0,45
144000,CBlock,912,20,912.0,2008,1962,2,5,6,Sawyer,0,1,4,1.0,46
135000,CBlock,864,20,864.0,2008,1961,3,5,8,Sawyer,0,1,5,1.0,47
115000,CBlock,890,190,890.0,2008,1968,3,5,5,Sawyer,0,1,5,1.0,40
119916,CBlock,864,20,864.0,2008,1963,3,5,5,Sawyer,0,1,5,1.0,45
142000,CBlock,912,20,912.0,2008,1961,3,6,8,Sawyer,0,1,5,1.0,47
140000,CBlock,1641,50,1001.0,2008,1972,4,5,4,Sawyer,0,1,5,2.0,36
290000,PConc,2683,60,930.0,2008,1990,4,6,5,NoRidge,0,1,9,2.0,18
372500,PConc,2786,60,1848.0,2008,1993,4,9,5,NoRidge,0,1,10,2.0,15
72500,CBlock,720,20,0.0,2008,1949,2,3,6,BrkSide,0,1,4,1.0,59
52000,CBlock,729,30,270.0,2008,1935,2,3,6,BrkSide,5,1,5,0.0,73
118000,BrkTil,1077,190,991.0,2008,1939,2,5,6,BrkSide,0,2,5,1.0,69
87000,PConc,906,70,348.0,2008,1937,2,4,7,BrkSide,0,1,5,1.0,71
138000,BrkTil,1143,30,1008.0,2008,1928,2,5,7,BrkSide,0,1,5,1.0,80
108000,CBlock,1668,50,672.0,2008,1945,3,7,7,BrkSide,0,1,8,1.0,63
79500,BrkTil,935,40,742.0,2008,1930,2,5,6,BrkSide,0,1,4,1.0,78
153000,BrkTil,1738,50,1024.0,2008,1935,3,5,5,BrkSide,0,1,6,1.0,73
109500,BrkTil,784,45,784.0,2008,1924,2,5,6,BrkSide,0,1,5,0.0,84
124000,CBlock,1210,50,672.0,2008,1941,3,5,7,BrkSide,0,1,6,1.0,67
106900,BrkTil,1290,70,554.0,2008,1900,3,6,9,BrkSide,0,1,6,1.0,108
164900,CBlock,1672,50,981.0,2008,1940,3,6,7,BrkSide,0,1,6,1.0,68
119000,BrkTil,949,30,949.0,2008,1924,2,5,7,BrkSide,0,1,5,2.0,84
120000,BrkTil,1158,50,862.0,2008,1929,3,6,7,BrkSide,0,1,5,1.0,79
157000,BrkTil,1497,50,825.0,2008,1937,3,6,7,BrkSide,0,1,5,1.0,71
105000,CBlock,1342,50,739.0,2008,1939,2,6,5,BrkSide,0,2,7,1.0,69
113000,BrkTil,1013,45,992.0,2008,1926,3,6,7,BrkSide,0,1,6,1.0,82
115000,BrkTil,1216,50,565.0,2008,1920,3,5,7,BrkSide,0,1,6,1.0,88
79000,PConc,896,20,0.0,2008,1946,2,4,7,BrkSide,0,1,4,1.0,62
123000,PConc,1136,50,704.0,2008,1929,2,4,7,BrkSide,0,1,6,1.0,79
81300,CBlock,808,30,0.0,2008,1945,1,5,6,BrkSide,2,1,6,1.0,63
162900,PConc,1573,50,1078.0,2008,1930,3,5,7,BrkSide,0,1,8,2.0,78
150000,BrkTil,2009,50,989.0,2008,1939,4,7,5,BrkSide,2,1,7,2.0,69
128000,BrkTil,1362,70,611.0,2008,1920,3,6,8,BrkSide,0,1,6,2.0,88
68500,BrkTil,520,30,520.0,2008,1927,1,4,6,BrkSide,0,1,4,1.0,81
127000,CBlock,1285,50,672.0,2008,1948,2,5,5,BrkSide,1,1,6,1.0,60
207000,BrkTil,1848,50,833.0,2008,1923,4,6,7,BrkSide,0,1,8,2.0,85
184000,PConc,1820,50,1026.0,2008,1925,4,7,6,BrkSide,0,1,8,1.0,83
162500,BrkTil,1716,50,810.0,2008,1915,4,6,4,BrkSide,0,1,8,2.0,93
145000,CBlock,1505,50,883.0,2008,1940,3,5,5,BrkSide,0,1,8,1.0,68
130000,BrkTil,838,30,816.0,2008,1918,2,6,7,BrkSide,0,1,5,1.0,90
93850,BrkTil,768,30,768.0,2008,1930,1,6,6,IDOTRR,0,1,4,2.0,78
136000,CBlock,1536,70,768.0,2008,1952,4,6,6,IDOTRR,0,1,7,1.0,56
141000,BrkTil,1969,50,1272.0,2008,1938,4,6,6,IDOTRR,1,1,9,2.0,70
120000,BrkTil,1308,50,880.0,2008,1915,2,5,6,IDOTRR,0,1,6,2.0,93
127500,CBlock,1040,30,1040.0,2008,1925,2,6,7,IDOTRR,0,1,5,2.0,83
127000,PConc,1236,50,768.0,2008,1925,3,6,6,IDOTRR,0,1,6,1.0,83
89500,CBlock,1406,50,319.0,2008,1920,3,6,7,IDOTRR,0,1,6,0.0,88
85000,BrkTil,759,30,451.0,2008,1912,1,5,8,IDOTRR,0,1,5,2.0,96
82375,PConc,1344,190,536.0,2008,1915,3,3,3,IDOTRR,0,2,8,0.0,93
135000,CBlock,1469,50,756.0,2008,1906,3,6,7,IDOTRR,0,1,7,1.0,102
124000,CBlock,1054,20,1046.0,2008,1947,3,5,6,Sawyer,0,1,6,1.0,61
134000,CBlock,1211,20,952.0,2008,1968,3,5,5,Sawyer,0,1,5,1.0,40
135000,CBlock,1271,50,720.0,2008,1948,4,5,5,Sawyer,0,1,7,1.0,60
127500,BrkTil,1355,190,644.0,2008,1940,4,5,7,Edwards,0,2,6,0.0,68
148000,CBlock,1075,85,981.0,2008,1963,3,5,6,Sawyer,0,1,6,2.0,45
129500,CBlock,1040,20,1040.0,2008,1965,3,5,5,Sawyer,0,1,5,1.0,43
157500,CBlock,1096,80,1008.0,2008,1978,3,6,5,Sawyer,0,1,6,2.0,30
109900,PConc,904,20,876.0,2008,1966,3,5,7,Sawyer,0,1,6,1.0,42
145000,CBlock,992,20,992.0,2008,1967,3,5,7,Sawyer,0,1,6,1.0,41
130000,CBlock,894,20,894.0,2008,1967,3,5,7,Sawyer,0,1,5,2.0,41
153000,CBlock,1034,85,450.0,2008,1978,3,6,8,Sawyer,0,1,6,2.0,30
120000,CBlock,1073,20,1073.0,2008,1967,3,5,5,Sawyer,0,1,6,1.0,41
152000,PConc,1126,85,1060.0,2008,1984,2,5,5,Sawyer,0,1,5,2.0,24
108959,CBlock,1258,90,1198.0,2008,1969,0,4,4,Sawyer,0,2,6,2.0,39
95541,PConc,1140,190,1300.0,2008,1920,3,5,4,Sawyer,0,1,6,2.0,88
80000,CBlock,1006,20,1006.0,2008,1959,3,5,3,Sawyer,0,1,5,0.0,49
149350,CBlock,1228,20,1228.0,2008,1966,3,5,6,Sawyer,0,1,6,1.0,42
144900,CBlock,960,20,960.0,2008,1963,3,5,8,Sawyer,0,1,6,1.0,45
185000,CBlock,1188,20,988.0,2008,1956,1,6,8,Sawyer,0,1,4,2.0,52
